Campaign_ID,Campaign_Date,Influencer,Platform,Category,Followers,Reach,Impressions,Likes,Comments,Shares,Engagements,Spend_USD,Conversions,Revenue_USD,Audience_Group,Engagement_Rate,ROI,Conversion_Rate,Influencer_Type,ROI_Category,Engagement_Category,Cost_Per_Engagement,Cost_Category
CMP09038,2025-10-29,Influencer_220,YouTube,Fashion,874768,590908,905196,58865,7100,3667,69632,8241.11,749,37053.73,Mixed,11.783898677966791,349.6206214939492,0.12675408016137876,Macro Influencer,High ROI,High Engagement,0.11835233800551472,Cost Efficient
CMP09039,2025-09-14,Influencer_257,TikTok,Travel,3123964,678002,1537993,70302,7725,6514,84541,5199.17,5078,1053127.29,Mixed,12.469137259182126,20155.681002929312,0.748965342285126,Mega Influencer,High ROI,High Engagement,0.06149879939910813,Cost Efficient
CMP09040,2025-07-31,Influencer_152,X,Fashion,2174449,547109,763522,16306,1450,9,17765,19709.64,2489,255026.64,Mixed,3.2470677689454934,1193.9183059660147,0.4549367676276574,Mega Influencer,High ROI,Low Engagement,1.1094646777371235,Moderately Efficient
CMP09041,2025-08-17,Influencer_156,YouTube,Tech,4135254,1942755,3892113,229111,16024,1521,246656,48455.99,8957,2507837.77,Millennials,12.696196895645617,5075.49588812446,0.46104629765461935,Mega Influencer,High ROI,High Engagement,0.19645169791126102,Cost Efficient
CMP09042,2025-11-29,Influencer_36,YouTube,Beauty,1207844,267179,567106,18313,1451,1290,21054,10700.76,2180,249452.46,Gen X,7.880110338013092,2231.1658237358843,0.8159323898959125,Mega Influencer,High ROI,Medium Engagement,0.5082530635508692,Cost Efficient
CMP09043,2025-11-07,Influencer_62,YouTube,Fitness,2533053,1179372,2409869,78420,15522,6853,100795,12945.11,9188,1603118.15,Mixed,8.546497627550934,12283.966996031704,0.7790586854698941,Mega Influencer,High ROI,Medium Engagement,0.12843008085718538,Cost Efficient
CMP09044,2025-05-12,Influencer_240,Facebook,Fashion,4633134,3053797,3208148,72417,170,4731,77318,33657.23,6413,1879723.4,Gen Z,2.531864429757446,5484.902263198724,0.21000086122293002,Mega Influencer,High ROI,Low Engagement,0.4353091130137873,Cost Efficient
CMP09045,2025-01-06,Influencer_248,X,Fitness,856981,171526,366904,13951,1059,1003,16013,39694.19,3009,80718.25,Gen X,9.335610927789373,103.35028879541312,1.7542529995452587,Macro Influencer,High ROI,Medium Engagement,2.4788727908574284,Expensive
CMP09046,2025-03-05,Influencer_204,TikTok,Tech,837835,451104,835961,59989,3578,1456,65023,44455.48,3002,783427.62,Gen Z,14.41419273604313,1662.2745722237166,0.6654784705965808,Macro Influencer,High ROI,High Engagement,0.683688540977808,Cost Efficient
CMP09047,2025-01-12,Influencer_130,YouTube,Food,210328,243124,256808,4163,476,327,4966,41575.85,757,106199.2,Gen X,2.0425790954410097,155.4348257461964,0.3113637485398397,Macro Influencer,High ROI,Low Engagement,8.372100281917035,Expensive
CMP09048,2025-03-22,Influencer_52,X,Food,4002550,5279899,8248535,533406,963,25573,559942,20037.16,82209,2011968.74,Gen X,10.605164985163542,9941.187174230281,1.5570184202387205,Mega Influencer,High ROI,High Engagement,0.03578434909329895,Cost Efficient
CMP09049,2025-05-13,Influencer_70,YouTube,Food,1473547,699808,997010,48713,5977,3179,57869,8167.82,5840,1538625.26,Gen X,8.269268142118982,18737.64896875788,0.8345146097215236,Mega Influencer,High ROI,Medium Engagement,0.14114327187267794,Cost Efficient
CMP09050,2025-11-30,Influencer_89,X,Fitness,204472,294884,393362,19950,1046,196,21192,46319.31,3832,1070977.5,Gen X,7.186554713039704,2212.162033501794,1.2994940383337177,Macro Influencer,High ROI,Medium Engagement,2.185697904869762,Expensive
CMP09051,2025-04-30,Influencer_193,X,Fashion,2860232,1378533,2126685,35784,5147,1356,42287,20667.47,1636,47614.75,Mixed,3.067536286762812,130.38499632514282,0.1186768833245196,Mega Influencer,High ROI,Low Engagement,0.48874287606120087,Cost Efficient
CMP09052,2025-12-14,Influencer_21,Facebook,Tech,1077917,933286,1701103,116701,11284,582,128567,33285.26,14095,3674129.88,Gen X,13.775734340812997,10938.309089368688,1.5102551629404062,Mega Influencer,High ROI,High Engagement,0.25889427302495976,Cost Efficient
CMP09053,2025-10-30,Influencer_58,Instagram,Food,4873495,1860900,3617624,256473,24426,24418,305317,49198.56,652,159145.94,Mixed,16.40695362459025,223.4768253379774,0.03503681014562846,Mega Influencer,High ROI,High Engagement,0.1611392749175447,Cost Efficient
CMP09054,2025-11-15,Influencer_216,X,Tech,2223188,1148927,2768782,76526,9471,3186,89183,23371.2,6735,289674.78,Millennials,7.762286028616265,1139.4518895050319,0.5861991231818906,Mega Influencer,High ROI,Medium Engagement,0.262058912573024,Cost Efficient
CMP09055,2025-03-01,Influencer_292,TikTok,Food,2601851,628120,1130070,9658,1142,92,10892,10068.1,1334,59858.64,Gen X,1.734063554734764,494.5375989511427,0.21237980003820925,Mega Influencer,High ROI,Low Engagement,0.9243573264781492,Cost Efficient
CMP09056,2025-04-28,Influencer_88,Instagram,Fashion,1159698,1452802,2581565,31485,333,2877,34695,2472.23,3363,301204.16,Millennials,2.388143738788906,12083.500726065131,0.23148371216449318,Mega Influencer,High ROI,Low Engagement,0.0712560887735985,Cost Efficient
CMP09057,2025-02-15,Influencer_177,Facebook,Fitness,3988537,3283450,5319915,31945,1210,868,34023,13469.73,6187,548709.01,Gen X,1.0361966833665808,3973.645202984767,0.18842985274634913,Mega Influencer,High ROI,Low Engagement,0.39590071422273165,Cost Efficient
CMP09058,2025-07-14,Influencer_5,Facebook,Food,2910039,3375800,3803728,119720,8928,3429,132077,19189.1,1736,379312.09,Gen Z,3.9124651934356303,1876.705994548989,0.051424847443568934,Mega Influencer,High ROI,Low Engagement,0.14528721881932508,Cost Efficient
CMP09059,2025-08-09,Influencer_115,YouTube,Food,1733878,502975,563120,26458,3885,1779,32122,11110.23,1038,117368.11,Millennials,6.386400914558378,956.3967622632475,0.20637208608777774,Mega Influencer,High ROI,Medium Engagement,0.3458760351161198,Cost Efficient
CMP09060,2025-02-12,Influencer_167,Instagram,Fashion,2774511,3189676,6120533,429815,51874,28013,509702,22940.14,824,63517.64,Millennials,15.97974214308914,176.88427359205306,0.025833344828753765,Mega Influencer,High ROI,High Engagement,0.0450069648539735,Cost Efficient
CMP09061,2025-08-26,Influencer_100,YouTube,Food,263972,344214,840409,32299,3388,1816,37503,8147.83,6512,206588.1,Millennials,10.895257020341996,2435.4984087787793,1.891846351397677,Macro Influencer,High ROI,High Engagement,0.21725808601978508,Cost Efficient
CMP09062,2025-03-10,Influencer_145,Facebook,Fitness,1987938,2268390,2700174,13370,853,25,14248,48767.81,1396,277334.03,Gen Z,0.6281106864339906,468.68255925373734,0.061541445694964274,Mega Influencer,High ROI,Low Engagement,3.4227828467153283,Expensive
CMP09063,2025-07-27,Influencer_299,X,Fitness,1543531,1278762,2626936,61682,6540,3069,71291,31486.67,2911,748537.09,Gen X,5.575001446711742,2277.314241232877,0.22764204754285783,Mega Influencer,High ROI,Medium Engagement,0.4416640249119804,Cost Efficient
CMP09064,2025-11-14,Influencer_283,X,Fitness,7721,10519,25040,539,69,20,628,31986.99,94,13527.2,Mixed,5.970149253731343,-57.710306596525655,0.8936210666413157,Nano Influencer,Low ROI,Medium Engagement,50.9346974522293,Expensive
CMP09065,2025-03-27,Influencer_1,YouTube,Fashion,164908,155371,197456,16444,1091,88,17623,5788.65,237,23016.94,Gen X,11.342528528489874,297.6218980245826,0.15253811843909096,Macro Influencer,High ROI,High Engagement,0.32847131589400214,Cost Efficient
CMP09066,2025-11-10,Influencer_193,TikTok,Tech,4308344,2944860,4009810,174483,17159,8235,199877,10909.97,37503,2431561.47,Mixed,6.787317563483493,22187.51747255034,1.2735070597583587,Mega Influencer,High ROI,Medium Engagement,0.05458341880256357,Cost Efficient
CMP09067,2025-04-09,Influencer_290,Facebook,Fashion,3519904,5106431,6188348,701698,58140,36064,795902,5603.4,128870,11903595.16,Gen Z,15.58626759080853,212335.22075882502,2.523680433555256,Mega Influencer,High ROI,High Engagement,0.007040314008508585,Cost Efficient
CMP09068,2025-05-11,Influencer_111,TikTok,Tech,3667591,3976170,4601447,312288,13052,6687,332027,35595.79,31866,6471611.86,Millennials,8.350422642895047,18080.835036952405,0.8014244863775946,Mega Influencer,High ROI,Medium Engagement,0.10720751625620809,Cost Efficient
CMP09069,2025-08-27,Influencer_298,TikTok,Fashion,4290679,3915464,5070111,310527,9900,13734,334161,9972.14,12132,1464105.89,Gen Z,8.534390815494666,14581.96284849591,0.30984833470566964,Mega Influencer,High ROI,Medium Engagement,0.029842321515676572,Cost Efficient
CMP09070,2025-04-19,Influencer_297,Instagram,Food,2722076,2800441,6809963,214485,39095,559,254139,11414.39,42174,6270157.14,Mixed,9.074963550383671,54832.038768607,1.50597709432193,Mega Influencer,High ROI,Medium Engagement,0.044913964405305755,Cost Efficient
CMP09071,2025-04-18,Influencer_220,X,Beauty,4223972,2215302,3231823,71164,11353,1604,84121,20583.15,2613,135708.32,Mixed,3.797270078752242,559.3175485773558,0.11795231530509159,Mega Influencer,High ROI,Low Engagement,0.24468503702999253,Cost Efficient
CMP09072,2025-07-08,Influencer_178,YouTube,Fitness,4805362,2264116,5410137,13440,1620,155,15215,41930.56,201,9350.04,Mixed,0.6720062046290914,-77.70113253913135,0.00887763701153121,Mega Influencer,Low ROI,Low Engagement,2.7558698652645415,Expensive
CMP09073,2025-07-02,Influencer_137,TikTok,Tech,2560601,2509372,5326833,247501,28543,15665,291709,15340.69,56610,9281404.11,Gen Z,11.624781020908816,60401.86862520525,2.255942921177091,Mega Influencer,High ROI,High Engagement,0.05258901850817082,Cost Efficient
CMP09074,2025-06-04,Influencer_184,Facebook,Food,1673039,483909,815118,48029,8560,4787,61376,17915.61,6340,895269.35,Mixed,12.683376419946727,4897.146901500982,1.3101636878008054,Mega Influencer,High ROI,High Engagement,0.29189927659019815,Cost Efficient
CMP09075,2025-01-22,Influencer_40,Instagram,Beauty,1304131,657321,714933,7432,394,65,7891,16953.42,238,8320.41,Millennials,1.2004789136510168,-50.92193787448196,0.036207575902793304,Mega Influencer,Low ROI,Low Engagement,2.148450133062983,Expensive
CMP09076,2025-04-26,Influencer_52,Facebook,Food,2672425,1249118,1915341,26085,1937,2504,30526,21013.43,1602,448328.94,Mixed,2.4438043483481944,2033.5352676835719,0.12825049354824763,Mega Influencer,High ROI,Low Engagement,0.6883781039114197,Cost Efficient
CMP09077,2025-09-15,Influencer_281,Instagram,Travel,1851826,951609,1035817,120613,4029,10959,135601,14868.7,16732,1252913.84,Gen Z,14.249655057907187,8326.519063536154,1.7582851780510693,Mega Influencer,High ROI,High Engagement,0.10965037130994609,Cost Efficient
CMP09078,2025-02-08,Influencer_237,YouTube,Beauty,1127613,1467289,2103078,201708,35945,7073,244726,2999.35,11766,2579890.56,Millennials,16.678786523990844,85914.9885808592,0.8018870174859895,Mega Influencer,High ROI,High Engagement,0.01225595155398282,Cost Efficient
CMP09079,2025-02-19,Influencer_45,Facebook,Fashion,1449118,731102,1205829,48706,1091,3921,53718,40737.35,9249,643801.18,Millennials,7.347538373578516,1480.3707899507456,1.2650765556652834,Mega Influencer,High ROI,Medium Engagement,0.7583556722141553,Cost Efficient
CMP09080,2025-09-09,Influencer_296,Instagram,Fitness,4379956,5316186,7720305,442486,83587,33564,559637,45326.13,63578,5866073.17,Gen X,10.527039497865577,12841.923720379393,1.1959325727128434,Mega Influencer,High ROI,High Engagement,0.08099201804026539,Cost Efficient
CMP09081,2025-12-14,Influencer_131,Instagram,Tech,1546556,957401,1149744,16300,2738,513,19551,44733.65,2345,196616.06,Gen X,2.0420910360444577,339.52608383174635,0.2449339409505526,Mega Influencer,High ROI,Low Engagement,2.2880492046442638,Expensive
CMP09082,2025-02-27,Influencer_239,X,Beauty,4338718,1518438,3370107,171309,2799,3844,177952,23192.56,17393,2772725.96,Gen X,11.719411658559652,11855.23892144722,1.145453419895972,Mega Influencer,High ROI,High Engagement,0.1303304261823413,Cost Efficient
CMP09083,2025-04-15,Influencer_190,TikTok,Fitness,2178578,582585,1408137,83893,2509,4800,91202,36933.55,16833,3377598.21,Millennials,15.654711329677214,9045.067858356428,2.889363783825536,Mega Influencer,High ROI,High Engagement,0.4049642551698428,Cost Efficient
CMP09084,2025-11-21,Influencer_90,YouTube,Tech,1099366,1193404,1522295,114991,10096,2131,127218,18525.1,5514,549259.11,Gen Z,10.660094988788375,2864.9454523862223,0.4620396780972747,Mega Influencer,High ROI,High Engagement,0.14561697244100677,Cost Efficient
CMP09085,2025-11-16,Influencer_11,YouTube,Beauty,3431957,3314980,5307104,223920,334,1851,226105,48333.46,22250,719039.97,Gen Z,6.820704800632281,1387.6650047399876,0.6711956029900633,Mega Influencer,High ROI,Medium Engagement,0.21376555140310918,Cost Efficient
CMP09086,2025-10-02,Influencer_183,TikTok,Tech,886484,811103,1303192,84831,4585,191,89607,8485.43,17311,1776470.87,Gen Z,11.0475488316527,20835.54327830175,2.134254219254521,Macro Influencer,High ROI,High Engagement,0.09469606169160892,Cost Efficient
CMP09087,2025-08-21,Influencer_81,Facebook,Fitness,753748,697868,1167407,53772,10141,4871,68784,8848.79,6438,1365748.06,Gen X,9.85630520384944,15334.29169411863,0.9225240303323837,Macro Influencer,High ROI,Medium Engagement,0.12864605140730404,Cost Efficient
CMP09088,2025-04-25,Influencer_243,Instagram,Fitness,394350,529885,1143608,67800,11939,4380,84119,9836.01,10298,1315148.24,Gen X,15.874953999452712,13270.749318066979,1.9434405578568934,Macro Influencer,High ROI,High Engagement,0.11692970672499674,Cost Efficient
CMP09089,2025-01-02,Influencer_190,YouTube,Beauty,918907,284871,687440,36975,2685,1736,41396,18673.19,3945,112663.88,Millennials,14.531489691825422,503.3456522426003,1.3848373474309423,Macro Influencer,High ROI,High Engagement,0.45108681998260697,Cost Efficient
CMP09090,2025-04-21,Influencer_129,X,Fashion,2004775,1767028,3469359,125386,16950,10219,152555,46276.08,13061,1088626.09,Gen X,8.633422899920092,2252.4596076417884,0.7391507095529894,Mega Influencer,High ROI,Medium Engagement,0.3033403034970994,Cost Efficient
CMP09091,2025-05-17,Influencer_25,X,Food,738105,976734,2083214,112399,9314,5860,127573,47372.62,14402,2438733.11,Mixed,13.061181447558907,5047.980225708436,1.4745058531800879,Macro Influencer,High ROI,High Engagement,0.37133735194751244,Cost Efficient
CMP09092,2025-03-07,Influencer_243,YouTube,Fitness,3702700,2962959,6457326,256105,8115,22319,286539,36868.25,53232,13753324.99,Gen X,9.670704184566848,37203.98104059726,1.7965824029289639,Mega Influencer,High ROI,Medium Engagement,0.12866747632957468,Cost Efficient
CMP09093,2025-05-07,Influencer_205,TikTok,Travel,4952232,1793332,3457096,83039,12446,2748,98233,40576.11,599,96590.78,Gen X,5.477680652550672,138.04839842951924,0.03340151182268537,Mega Influencer,High ROI,Medium Engagement,0.4130598678651777,Cost Efficient
CMP09094,2025-05-27,Influencer_29,X,Beauty,3499259,4358052,7364479,353685,63234,13730,430649,30578.7,47321,9877446.17,Millennials,9.881685670570246,32201.720380526313,1.0858291732177587,Mega Influencer,High ROI,Medium Engagement,0.07100608616297728,Cost Efficient
CMP09095,2025-02-09,Influencer_219,Instagram,Tech,4118250,5379970,12265962,357445,15718,17362,390525,41334.36,58830,13810560.34,Millennials,7.25886947324985,33311.81607747163,1.093500521378372,Mega Influencer,High ROI,Medium Engagement,0.10584305742270021,Cost Efficient
CMP09096,2025-03-07,Influencer_137,YouTube,Beauty,2614144,2592037,5249172,204261,39231,1545,245037,24459.63,4006,786455.12,Gen X,9.453453017838866,3115.3189561739077,0.15455026297849916,Mega Influencer,High ROI,Medium Engagement,0.09982014961005889,Cost Efficient
CMP09097,2025-07-25,Influencer_103,Instagram,Beauty,2728128,2673053,6676743,305682,19415,14534,339631,40412.83,42350,1113863.65,Gen X,12.705733855632491,2656.2129402964347,1.5843307259526842,Mega Influencer,High ROI,High Engagement,0.1189904042917166,Cost Efficient
CMP09098,2025-02-12,Influencer_298,Instagram,Food,4628287,3223785,3856559,183617,15070,5484,204171,35148.77,14158,3766865.37,Gen X,6.333269743484755,10616.919454080471,0.43917320789072467,Mega Influencer,High ROI,Medium Engagement,0.1721535869442771,Cost Efficient
CMP09099,2025-05-09,Influencer_21,Facebook,Fitness,2230176,1706531,3554450,130319,12908,9237,152464,25960.24,19728,5708879.5,Gen X,8.934147694943718,21890.857942761697,1.1560293953054472,Mega Influencer,High ROI,Medium Engagement,0.1702712771539511,Cost Efficient
CMP09100,2025-01-14,Influencer_103,X,Tech,1408938,489533,1209638,4733,176,274,5183,16088.2,450,36345.6,Gen X,1.0587641691162801,125.91464551658977,0.09192434422194214,Mega Influencer,High ROI,Low Engagement,3.104032413660043,Expensive
CMP09101,2025-09-05,Influencer_265,X,Tech,2544085,2910221,6945562,179562,20141,13572,213275,19839.85,40950,7468360.39,Gen Z,7.328481239053667,37543.230115147046,1.4071096318801906,Mega Influencer,High ROI,Medium Engagement,0.0930247333255187,Cost Efficient
CMP09102,2025-12-25,Influencer_3,TikTok,Travel,3155844,4555220,11155154,663255,41660,22759,727674,13286.86,135882,30222838.45,Gen X,15.974508366226,227364.11454625096,2.9829953328269547,Mega Influencer,High ROI,High Engagement,0.018259357899279075,Cost Efficient
CMP09103,2025-05-31,Influencer_119,TikTok,Fashion,4112623,3258970,7125017,454200,2770,45052,502022,41678.85,87497,14931201.39,Gen Z,15.404314860216573,35724.40827901922,2.6848053219268664,Mega Influencer,High ROI,High Engagement,0.0830219591970073,Cost Efficient
CMP09104,2025-09-11,Influencer_300,YouTube,Tech,370547,363913,689686,11693,1352,1061,14106,31378.78,1492,199447.81,Mixed,3.8762011799523517,535.6136535582327,0.40998810155174453,Macro Influencer,High ROI,Low Engagement,2.2244987948390755,Expensive
CMP09105,2025-05-20,Influencer_1,Facebook,Fitness,284841,273662,280818,36154,3446,3552,43152,21598.83,839,98041.7,Mixed,15.76835658586139,353.92134666553693,0.3065825726626276,Macro Influencer,High ROI,High Engagement,0.5005290600667409,Cost Efficient
CMP09106,2025-10-28,Influencer_88,YouTube,Tech,3576537,4140767,7131703,593975,54801,42782,691558,5188.25,44140,7603658.64,Millennials,16.701205356398948,146455.36336915146,1.0659860842206288,Mega Influencer,High ROI,High Engagement,0.00750226300613976,Cost Efficient
CMP09107,2025-12-15,Influencer_245,Facebook,Beauty,257031,218137,265924,4675,779,171,5625,24523.33,1115,79062.47,Mixed,2.5786546986526817,222.39695832499092,0.5111466647107094,Macro Influencer,High ROI,Low Engagement,4.359703111111111,Expensive
